epoch,score,epsilon
175,72,0.009995187929535779
176,100,0.009995187929535779
177,102,0.009995187929535779
178,123,0.009995187929535779
179,119,0.009995187929535779
180,111,0.009995187929535779
181,108,0.009995187929535779
182,132,0.009995187929535779
183,143,0.009995187929535779
184,134,0.009995187929535779
185,142,0.009995187929535779
186,140,0.009995187929535779
187,157,0.009995187929535779
188,158,0.009995187929535779
189,144,0.009995187929535779
190,170,0.009995187929535779
191,164,0.009995187929535779
192,170,0.009995187929535779
193,195,0.009995187929535779
194,182,0.009995187929535779
195,193,0.009995187929535779
196,214,0.009995187929535779
197,175,0.009995187929535779
198,246,0.009995187929535779
199,228,0.009995187929535779
200,499,0.009995187929535779
201,200,0.009995187929535779
202,240,0.009995187929535779
203,429,0.009995187929535779
204,499,0.009995187929535779
205,302,0.009995187929535779
206,296,0.009995187929535779
207,499,0.009995187929535779
208,252,0.009995187929535779
209,499,0.009995187929535779
210,499,0.009995187929535779
211,499,0.009995187929535779
212,499,0.009995187929535779
213,476,0.009995187929535779
214,499,0.009995187929535779
215,462,0.009995187929535779
216,427,0.009995187929535779
217,352,0.009995187929535779
218,499,0.009995187929535779
219,489,0.009995187929535779
220,335,0.009995187929535779
221,470,0.009995187929535779
222,499,0.009995187929535779
223,370,0.009995187929535779
224,293,0.009995187929535779
225,268,0.009995187929535779
226,253,0.009995187929535779
227,225,0.009995187929535779
228,236,0.009995187929535779
229,258,0.009995187929535779
230,234,0.009995187929535779
231,220,0.009995187929535779
232,235,0.009995187929535779
233,219,0.009995187929535779
234,225,0.009995187929535779
235,227,0.009995187929535779
236,248,0.009995187929535779
237,249,0.009995187929535779
238,227,0.009995187929535779
239,250,0.009995187929535779
240,229,0.009995187929535779
241,260,0.009995187929535779
242,242,0.009995187929535779
243,226,0.009995187929535779
244,272,0.009995187929535779
245,224,0.009995187929535779
246,231,0.009995187929535779
247,220,0.009995187929535779
248,239,0.009995187929535779
249,215,0.009995187929535779
250,360,0.009995187929535779
251,175,0.009995187929535779
252,152,0.009995187929535779
253,126,0.009995187929535779
254,359,0.009995187929535779
255,152,0.009995187929535779
256,251,0.009995187929535779
257,263,0.009995187929535779
258,154,0.009995187929535779
259,368,0.009995187929535779
260,379,0.009995187929535779
261,383,0.009995187929535779
262,233,0.009995187929535779
263,249,0.009995187929535779
264,421,0.009995187929535779
265,435,0.009995187929535779
266,267,0.009995187929535779
267,339,0.009995187929535779
268,267,0.009995187929535779
269,499,0.009995187929535779
270,201,0.009995187929535779
271,127,0.009995187929535779
272,64,0.009995187929535779
273,160,0.009995187929535779
274,108,0.009995187929535779
275,122,0.009995187929535779
276,111,0.009995187929535779
277,38,0.009995187929535779
278,102,0.009995187929535779
279,41,0.009995187929535779
280,38,0.009995187929535779
281,57,0.009995187929535779
282,31,0.009995187929535779
283,74,0.009995187929535779
284,97,0.009995187929535779
285,116,0.009995187929535779
286,108,0.009995187929535779
287,197,0.009995187929535779
288,77,0.009995187929535779
289,103,0.009995187929535779
290,95,0.009995187929535779
291,248,0.009995187929535779
292,121,0.009995187929535779
293,222,0.009995187929535779
294,184,0.009995187929535779
295,219,0.009995187929535779
296,134,0.009995187929535779
297,141,0.009995187929535779
298,157,0.009995187929535779
299,159,0.009995187929535779
300,123,0.009995187929535779
