epoch,score,epsilon,time
209,9,0.2188475573663175,58.23389792442322
210,11,0.21753807699527364,58.54843306541443
211,9,0.21645283065344587,58.813454151153564
212,10,0.21526531185139514,59.11195397377014
213,9,0.2141914038007406,59.378013134002686
214,8,0.21322946795894776,59.61942911148071
215,8,0.21227185218111316,59.859302043914795
216,7,0.21142424919037942,60.08338212966919
217,9,0.2103695032986406,60.364181995391846
218,9,0.2093200192862765,60.645156145095825
219,9,0.2082757709030076,60.924850940704346
220,7,0.20744412429277245,61.139219999313354
221,9,0.20640923430876618,61.41181015968323
222,8,0.20548224827181333,61.65663194656372
223,9,0.20445714562620906,61.92815399169922
224,9,0.20343715697679116,62.19526410102844
225,9,0.20242225681103443,62.469083070755005
226,8,0.20151317633185575,62.71285104751587
227,10,0.20040762051614933,63.00823903083801
228,11,0.19920847601377664,63.33927798271179
229,8,0.1983138286578779,63.58996510505676
230,8,0.1974231991726412,63.83963108062744
231,10,0.19634008207839593,64.12756896018982
232,8,0.19545831670975647,64.3728301525116
233,9,0.19448322110295985,64.636892080307
234,8,0.19360979491644356,64.87559103965759
235,8,0.19274029129609496,65.11394309997559
236,9,0.19177875527931548,65.3903751373291
237,8,0.19091747487718877,65.63220310211182
238,9,0.18996503246313748,65.9012279510498
239,10,0.1889228328896732,66.20570302009583
240,11,0.1877924079295402,66.52823400497437
241,10,0.18676212796218894,66.82565808296204
242,8,0.18592337728597852,67.0679121017456
243,9,0.1849958492511313,67.37621998786926
244,8,0.18416503095114423,67.6051139831543
245,9,0.18324627489292708,67.87652015686035
246,11,0.18214981577349748,68.19707298278809
247,9,0.1812411131501996,68.4666211605072
248,9,0.18033694383073234,68.7282121181488
249,11,0.17925789277363005,69.04001998901367
250,9,0.17836361727453864,69.31253099441528
251,9,0.1774738031057458,69.58155393600464
252,9,0.176588428010723,69.85041904449463
253,8,0.17579536752773836,70.09226107597351
254,9,0.1749183657533599,70.36783504486084
255,14,0.1736110596837351,70.75273895263672
256,11,0.1725722531391802,71.06665992736816
257,9,0.17171133072501205,71.33753800392151
258,10,0.17076927589881497,71.62415909767151
259,9,0.16991734811437564,71.8916699886322
260,8,0.16915424752119934,72.13397407531738
261,12,0.16805803738042624,72.4875111579895
262,9,0.1672196353277786,72.75520396232605
263,9,0.16638541586593614,73.0295741558075
264,12,0.1653071492375671,73.37250399589539
265,10,0.16440022948400973,73.66682815551758
266,11,0.163416536194968,73.99879097938538
267,9,0.1626012895009209,74.27337098121643
268,8,0.16187104540373864,74.52436709403992
269,8,0.1611440808404587,74.77260994911194
270,9,0.16034017089211844,75.04155206680298
271,9,0.15954027146158112,75.31309604644775
272,9,0.15874436254131588,75.57971715927124
273,8,0.15803143994357657,75.82169103622437
274,12,0.15700731155445405,76.25384402275085
275,11,0.15606785399292053,76.61405801773071
276,9,0.15528926814734276,76.88404893875122
277,10,0.15443730920032891,77.18458008766174
278,8,0.15374372962433414,77.43781995773315
279,8,0.15305326492149224,77.67857694625854
280,10,0.15221357329324775,77.97331404685974
281,9,0.15145421554827412,78.2359549999237
282,9,0.15069864606063113,78.5074999332428
283,7,0.1500969053126796,78.72047400474548
284,11,0.14919879635671626,79.03459095954895
285,9,0.14845447862536687,79.30744504928589
286,10,0.14764001718319464,79.61341094970703
287,9,0.14690347583480845,79.88145899772644
288,9,0.14617060891811245,80.14716410636902
289,8,0.1455141551798204,80.39540195465088
290,8,0.14486064958215455,80.63899993896484
291,10,0.14406590485861928,80.93458008766174
292,10,0.14327552031969878,81.2245090007782
293,13,0.14227584468546683,81.59976696968079
294,8,0.14163688237420796,81.8440580368042
295,9,0.14093028925456833,82.1112630367279
296,9,0.14022722116194394,82.38050103187561
297,13,0.13924881441151754,82.77295708656311
298,10,0.1384848577343156,83.18486714363098
299,11,0.13765622978400976,83.58882403373718
300,9,0.13696949520463705,83.85914492607117
