epoch,score,epsilon,time
236,399,0.009995187929535779,1648.489539861679
237,475,0.009995187929535779,1663.9871559143066
238,394,0.009995187929535779,1675.7514970302582
239,329,0.009995187929535779,1686.7699539661407
240,499,0.009995187929535779,1703.282562971115
241,448,0.009995187929535779,1716.3216059207916
242,428,0.009995187929535779,1730.088753938675
243,311,0.009995187929535779,1741.171178817749
244,499,0.009995187929535779,1756.373883008957
245,499,0.009995187929535779,1772.9240019321442
246,270,0.009995187929535779,1781.0994079113007
247,478,0.009995187929535779,1798.4070358276367
248,336,0.009995187929535779,1809.1011018753052
249,471,0.009995187929535779,1822.599426984787
250,499,0.009995187929535779,1836.7592170238495
251,446,0.009995187929535779,1855.453197002411
252,403,0.009995187929535779,1868.1081628799438
253,472,0.009995187929535779,1882.5090639591217
254,474,0.009995187929535779,1898.3952848911285
255,427,0.009995187929535779,1912.9372889995575
256,348,0.009995187929535779,1925.635521888733
257,401,0.009995187929535779,1937.8815870285034
258,291,0.009995187929535779,1948.067685842514
259,377,0.009995187929535779,1960.0359008312225
260,475,0.009995187929535779,1974.6580448150635
261,465,0.009995187929535779,1990.6352260112762
262,463,0.009995187929535779,2011.3682849407196
263,425,0.009995187929535779,2028.9820008277893
264,344,0.009995187929535779,2040.3462278842926
265,499,0.009995187929535779,2054.694492816925
266,499,0.009995187929535779,2070.836856842041
267,415,0.009995187929535779,2084.175397872925
268,441,0.009995187929535779,2098.7993359565735
269,467,0.009995187929535779,2115.929510831833
270,463,0.009995187929535779,2130.5180249214172
271,499,0.009995187929535779,2144.895499944687
272,408,0.009995187929535779,2156.7650978565216
273,321,0.009995187929535779,2165.974056959152
274,499,0.009995187929535779,2180.1146688461304
275,499,0.009995187929535779,2194.804652929306
276,451,0.009995187929535779,2207.9247930049896
277,499,0.009995187929535779,2223.2060828208923
278,391,0.009995187929535779,2236.2323319911957
279,449,0.009995187929535779,2251.8302178382874
280,499,0.009995187929535779,2266.829034805298
281,364,0.009995187929535779,2278.3248488903046
282,311,0.009995187929535779,2287.446713924408
283,357,0.009995187929535779,2300.5830569267273
284,383,0.009995187929535779,2312.982118844986
285,386,0.009995187929535779,2324.3775408267975
286,293,0.009995187929535779,2332.6282229423523
287,356,0.009995187929535779,2345.6007528305054
288,394,0.009995187929535779,2363.8525359630585
289,499,0.009995187929535779,2380.36323595047
290,499,0.009995187929535779,2396.894672870636
291,499,0.009995187929535779,2417.0194249153137
292,434,0.009995187929535779,2438.262557029724
293,467,0.009995187929535779,2455.7633028030396
294,499,0.009995187929535779,2473.280025959015
295,499,0.009995187929535779,2491.3955199718475
296,499,0.009995187929535779,2507.6303038597107
297,327,0.009995187929535779,2518.188342809677
298,384,0.009995187929535779,2531.942827939987
299,499,0.009995187929535779,2550.157196998596
300,447,0.009995187929535779,2566.039210796356
