epoch,score,time
993,160.0,129.1974859237671
994,199.0,129.33277082443237
995,112.0,129.4125850200653
996,159.0,129.5198519229889
997,127.0,129.60882091522217
998,166.0,129.7282588481903
999,161.0,129.8510799407959
1000,136.0,129.94730687141418
1001,148.0,130.04807996749878
1002,166.0,130.1603560447693
1003,131.0,130.2523968219757
1004,128.0,130.34414100646973
1005,144.0,130.44259190559387
1006,133.0,130.53710794448853
1007,150.0,130.63939499855042
1008,196.0,130.77017784118652
1009,131.0,130.86569690704346
1010,147.0,130.9685719013214
1011,237.0,131.12271404266357
1012,162.0,131.2332739830017
1013,213.0,131.37397289276123
1014,141.0,131.47209191322327
1015,158.0,131.57982683181763
1016,151.0,131.6838550567627
1017,175.0,131.80262303352356
1018,173.0,131.92180585861206
1019,155.0,132.0294418334961
1020,197.0,132.17824602127075
1021,186.0,132.31771087646484
1022,231.0,132.46500492095947
1023,221.0,132.62729287147522
1024,256.0,132.8306999206543
1025,175.0,132.96479201316833
1026,229.0,133.1309838294983
1027,244.0,133.29628086090088
1028,221.0,133.46138191223145
1029,178.0,133.59811902046204
1030,177.0,133.7798149585724
1031,172.0,134.037780046463
1032,199.0,134.275249004364
1033,167.0,134.4010808467865
1034,191.0,134.51405000686646
1035,216.0,134.65018582344055
1036,234.0,134.8085389137268
1037,218.0,134.97103095054626
1038,162.0,135.09629702568054
1039,150.0,135.21323990821838
1040,256.0,135.40233182907104
1041,180.0,135.52352499961853
1042,160.0,135.63209199905396
1043,150.0,135.73529195785522
1044,232.0,135.88854384422302
1045,228.0,136.0467598438263
1046,251.0,136.209979057312
1047,149.0,136.31394290924072
1048,202.0,136.4474709033966
1049,123.0,136.53536295890808
1050,159.0,136.642737865448
1051,164.0,136.75603604316711
1052,171.0,136.87609100341797
1053,163.0,136.98785090446472
1054,163.0,137.14159202575684
1055,170.0,137.30956888198853
1056,195.0,137.51924586296082
1057,143.0,137.7019979953766
1058,155.0,137.89728093147278
1059,135.0,138.06040287017822
1060,153.0,138.21137595176697
1061,176.0,138.37553691864014
1062,132.0,138.4932198524475
1063,145.0,138.65114188194275
1064,135.0,138.80494689941406
1065,115.0,138.95280599594116
1066,119.0,139.10246992111206
1067,114.0,139.20894694328308
1068,121.0,139.31085300445557
1069,116.0,139.40401887893677
1070,115.0,139.48776483535767
1071,138.0,139.6076259613037
1072,136.0,139.7711968421936
1073,116.0,139.86249494552612
1074,144.0,139.9626920223236
1075,150.0,140.06467700004578
1076,107.0,140.14164996147156
1077,127.0,140.23401498794556
1078,112.0,140.31453204154968
1079,106.0,140.39436101913452
1080,142.0,140.49772191047668
1081,135.0,140.5960819721222
1082,120.0,140.68688201904297
1083,130.0,140.80728888511658
1084,124.0,140.9489870071411
1085,148.0,141.0759358406067
1086,99.0,141.15926885604858
1087,117.0,141.2565460205078
1088,97.0,141.3389139175415
1089,150.0,141.45057702064514
1090,112.0,141.56865000724792
1091,123.0,141.7146179676056
1092,150.0,141.83949995040894
1093,119.0,141.93589401245117
1094,167.0,142.08189582824707
1095,152.0,142.27886605262756
1096,114.0,142.38555788993835
1097,157.0,142.49374294281006
1098,143.0,142.592435836792
1099,139.0,142.69313192367554
1100,136.0,142.79046201705933
1101,174.0,142.94137382507324
1102,174.0,143.09939789772034
1103,187.0,143.2668490409851
1104,179.0,143.41533088684082
1105,186.0,143.55872797966003
1106,124.0,143.65834999084473
1107,135.0,143.76963686943054
1108,148.0,143.8876359462738
1109,195.0,144.01789498329163
1110,162.0,144.13499402999878
1111,152.0,144.24504494667053
1112,149.0,144.3478410243988
1113,175.0,144.4641890525818
1114,162.0,144.5740988254547
1115,162.0,144.68882703781128
1116,156.0,144.79832696914673
1117,195.0,144.92812705039978
1118,198.0,145.05992102622986
1119,185.0,145.1844220161438
1120,212.0,145.33180499076843
1121,171.0,145.4499969482422
1122,145.0,145.54915595054626
1123,228.0,145.69931602478027
1124,165.0,145.81301283836365
1125,209.0,145.96010398864746
1126,195.0,146.09699892997742
1127,205.0,146.23465085029602
1128,186.0,146.35990500450134
1129,183.0,146.48426985740662
1130,209.0,146.62102103233337
1131,197.0,146.7529628276825
1132,170.0,146.87212800979614
1133,231.0,147.03159093856812
1134,193.0,147.16225004196167
1135,206.0,147.29985690116882
1136,168.0,147.41303205490112
1137,203.0,147.54804682731628
1138,178.0,147.66659688949585
1139,177.0,147.7877860069275
1140,328.0,147.99380898475647
1141,203.0,148.1117548942566
1142,316.0,148.34064984321594
1143,271.0,148.54412198066711
1144,309.0,148.76770091056824
1145,205.0,148.92091703414917
1146,262.0,149.11945390701294
1147,264.0,149.28779792785645
1148,220.0,149.45428705215454
1149,224.0,149.6207628250122
1150,277.0,149.8336398601532
1151,230.0,150.0289978981018
1152,269.0,150.26256704330444
1153,261.0,150.45544385910034
1154,239.0,150.61657285690308
1155,155.0,150.736732006073
1156,338.0,151.03928399085999
1157,206.0,151.2324800491333
1158,251.0,151.4345519542694
1159,356.0,151.7602608203888
1160,238.0,152.0200400352478
1161,266.0,152.3286349773407
1162,211.0,152.55932784080505
1163,265.0,152.79662489891052
1164,246.0,153.0450210571289
1165,208.0,153.2666528224945
1166,205.0,153.44772791862488
1167,192.0,153.5967960357666
1168,313.0,153.83278799057007
1169,245.0,154.0201759338379
1170,288.0,154.23229098320007
1171,275.0,154.4192669391632
1172,227.0,154.57570004463196
1173,191.0,154.71299505233765
1174,212.0,154.85928797721863
1175,260.0,155.03302192687988
1176,204.0,155.1832139492035
1177,246.0,155.382807970047
1178,489.0,155.72852492332458
1179,306.0,155.9319269657135
1180,217.0,156.08090591430664
1181,201.0,156.22918581962585
1182,232.0,156.38884782791138
1183,271.0,156.57039189338684
1184,257.0,156.7456829547882
1185,222.0,156.89664483070374
1186,230.0,157.05630803108215
1187,230.0,157.21539783477783
1188,215.0,157.3641860485077
1189,164.0,157.48201298713684
1190,188.0,157.6188998222351
1191,257.0,157.83338904380798
1192,223.0,158.01594400405884
1193,184.0,158.15957403182983
1194,222.0,158.33053994178772
1195,164.0,158.45734286308289
1196,189.0,158.59896183013916
1197,224.0,158.76657795906067
1198,255.0,158.94909191131592
1199,167.0,159.0796458721161
1200,165.0,159.21808099746704
1201,266.0,159.42561292648315
1202,196.0,159.58028388023376
1203,215.0,159.76467990875244
1204,195.0,159.9053418636322
1205,235.0,160.09978199005127
1206,196.0,160.27025198936462
1207,220.0,160.4592399597168
1208,202.0,160.62078595161438
1209,309.0,160.85759782791138
1210,283.0,161.08636093139648
1211,281.0,161.28713989257812
1212,294.0,161.49908185005188
1213,276.0,161.69807982444763
1214,341.0,161.92698693275452
1215,255.0,162.10211896896362
1216,271.0,162.3141758441925
1217,261.0,162.53160786628723
1218,219.0,162.71078896522522
1219,229.0,162.87622594833374
1220,351.0,163.11323189735413
1221,291.0,163.31046199798584
1222,283.0,163.51952600479126
1223,265.0,163.731684923172
1224,365.0,163.99045205116272
1225,500.0,164.31656289100647
1226,338.0,164.54304194450378
1227,500.0,164.8775758743286
1228,405.0,165.1553599834442
1229,411.0,165.42323088645935
1230,327.0,165.61455082893372
1231,500.0,165.92220282554626
1232,325.0,166.13789296150208
1233,240.0,166.3109040260315
1234,500.0,166.67626690864563
1235,288.0,166.86933994293213
1236,362.0,167.10626792907715
1237,487.0,167.4261360168457
1238,500.0,167.74859285354614
1239,456.0,168.04069995880127
1240,430.0,168.31816387176514
1241,495.0,168.63303899765015
1242,500.0,168.95224285125732
1243,433.0,169.23907685279846
1244,500.0,169.57027983665466
1245,352.0,169.80118083953857
1246,500.0,170.1186740398407
1247,284.0,170.30875492095947
1248,448.0,170.59552097320557
1249,382.0,170.84801483154297
1250,330.0,171.07147693634033
1251,415.0,171.3435800075531
1252,500.0,171.66346192359924
1253,500.0,172.00019192695618
1254,500.0,172.36212992668152
1255,500.0,172.68075299263
1256,420.0,172.92799401283264
1257,458.0,173.2288670539856
1258,396.0,173.47410202026367
1259,331.0,173.6960289478302
1260,284.0,173.92138695716858
1261,500.0,174.26400899887085
1262,500.0,174.57817387580872
1263,464.0,174.93618988990784
1264,500.0,175.23174405097961
1265,412.0,175.54753994941711
1266,500.0,175.88679003715515
1267,191.0,176.04886102676392
1268,224.0,176.20109105110168
1269,349.0,176.41323685646057
1270,500.0,176.67208003997803
1271,500.0,176.92993187904358
1272,490.0,177.18983483314514
1273,497.0,177.45135283470154
1274,324.0,177.62593293190002
1275,500.0,177.89323496818542
1276,337.0,178.12684202194214
1277,365.0,178.34590482711792
1278,455.0,178.61408495903015
1279,395.0,178.87341594696045
1280,307.0,179.0577540397644
1281,500.0,179.34002685546875
1282,464.0,179.62220287322998
1283,464.0,179.89377999305725
1284,500.0,180.1683099269867
1285,500.0,180.45528197288513
1286,500.0,180.74933791160583
1287,486.0,181.03078699111938
1288,500.0,181.3355278968811
1289,396.0,181.59519791603088
1290,500.0,181.91618299484253
1291,500.0,182.25010299682617
1292,500.0,182.55178499221802
1293,78.0,182.61078882217407
1294,500.0,182.91153192520142
1295,500.0,183.3050148487091
1296,500.0,183.69079184532166
1297,500.0,184.10397291183472
1298,347.0,184.37126994132996
1299,500.0,184.7431230545044
1300,500.0,185.10755395889282
1301,326.0,185.39852690696716
1302,418.0,185.76692390441895
1303,500.0,186.18534684181213
1304,500.0,186.5380518436432
1305,500.0,186.88894200325012
1306,500.0,187.26081800460815
1307,89.0,187.34284687042236
1308,446.0,187.68951892852783
1309,500.0,188.02380299568176
1310,500.0,188.35033082962036
1311,250.0,188.52354097366333
1312,381.0,188.7767460346222
1313,500.0,189.14442896842957
1314,366.0,189.39694690704346
1315,305.0,189.6306939125061
1316,500.0,189.98211097717285
1317,500.0,190.3088619709015
1318,437.0,190.58821201324463
1319,500.0,190.9335949420929
1320,471.0,191.2184498310089
1321,500.0,191.574805021286
1322,500.0,191.91777396202087
1323,500.0,192.24792385101318
1324,303.0,192.44968605041504
1325,500.0,192.7794919013977
1326,500.0,193.14292287826538
1327,500.0,193.48289394378662
1328,500.0,193.81065487861633
1329,500.0,194.1499400138855
1330,500.0,194.51450395584106
1331,447.0,194.85429883003235
1332,500.0,195.20045399665833
1333,500.0,195.55984783172607
1334,500.0,195.88647603988647
