epoch,score,epsilon
138,217,0.009995187929535779
139,125,0.009995187929535779
140,192,0.009995187929535779
141,207,0.009995187929535779
142,206,0.009995187929535779
143,214,0.009995187929535779
144,158,0.009995187929535779
145,177,0.009995187929535779
146,147,0.009995187929535779
147,202,0.009995187929535779
148,237,0.009995187929535779
149,206,0.009995187929535779
150,230,0.009995187929535779
151,220,0.009995187929535779
152,280,0.009995187929535779
153,293,0.009995187929535779
154,324,0.009995187929535779
155,499,0.009995187929535779
156,499,0.009995187929535779
157,499,0.009995187929535779
158,384,0.009995187929535779
159,111,0.009995187929535779
160,14,0.009995187929535779
161,48,0.009995187929535779
162,137,0.009995187929535779
163,116,0.009995187929535779
164,499,0.009995187929535779
165,499,0.009995187929535779
166,499,0.009995187929535779
167,290,0.009995187929535779
168,226,0.009995187929535779
169,262,0.009995187929535779
170,187,0.009995187929535779
171,162,0.009995187929535779
172,202,0.009995187929535779
173,187,0.009995187929535779
174,240,0.009995187929535779
175,278,0.009995187929535779
176,208,0.009995187929535779
177,223,0.009995187929535779
178,210,0.009995187929535779
179,206,0.009995187929535779
180,232,0.009995187929535779
181,260,0.009995187929535779
182,244,0.009995187929535779
183,145,0.009995187929535779
184,361,0.009995187929535779
185,427,0.009995187929535779
186,436,0.009995187929535779
187,499,0.009995187929535779
188,231,0.009995187929535779
189,199,0.009995187929535779
190,205,0.009995187929535779
191,499,0.009995187929535779
192,375,0.009995187929535779
193,499,0.009995187929535779
194,263,0.009995187929535779
195,499,0.009995187929535779
196,184,0.009995187929535779
197,184,0.009995187929535779
198,179,0.009995187929535779
199,499,0.009995187929535779
200,160,0.009995187929535779
201,499,0.009995187929535779
202,141,0.009995187929535779
203,182,0.009995187929535779
204,319,0.009995187929535779
205,278,0.009995187929535779
206,499,0.009995187929535779
207,499,0.009995187929535779
208,499,0.009995187929535779
209,499,0.009995187929535779
210,499,0.009995187929535779
211,273,0.009995187929535779
212,112,0.009995187929535779
213,362,0.009995187929535779
214,199,0.009995187929535779
215,173,0.009995187929535779
216,222,0.009995187929535779
217,214,0.009995187929535779
218,273,0.009995187929535779
219,288,0.009995187929535779
220,340,0.009995187929535779
221,499,0.009995187929535779
222,499,0.009995187929535779
223,499,0.009995187929535779
224,499,0.009995187929535779
225,499,0.009995187929535779
226,499,0.009995187929535779
227,499,0.009995187929535779
228,499,0.009995187929535779
229,499,0.009995187929535779
230,387,0.009995187929535779
231,499,0.009995187929535779
232,499,0.009995187929535779
233,499,0.009995187929535779
234,499,0.009995187929535779
235,499,0.009995187929535779
236,499,0.009995187929535779
237,499,0.009995187929535779
238,499,0.009995187929535779
239,499,0.009995187929535779
240,281,0.009995187929535779
241,80,0.009995187929535779
242,164,0.009995187929535779
243,14,0.009995187929535779
244,54,0.009995187929535779
245,499,0.009995187929535779
246,499,0.009995187929535779
247,499,0.009995187929535779
248,499,0.009995187929535779
249,499,0.009995187929535779
250,499,0.009995187929535779
251,499,0.009995187929535779
252,499,0.009995187929535779
253,499,0.009995187929535779
254,499,0.009995187929535779
